               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 173,            0.015811,            0.026395,                   0,             0.58709,              0.9375,             0.61187,             0.37214,            0.019351,            0.020303,                   0,            0.010655,            0.010655,            0.010655
                 174,            0.015778,            0.026501,                   0,             0.73906,              0.8375,             0.80687,             0.52258,            0.019132,            0.019695,                   0,            0.010648,            0.010648,            0.010648
                 175,            0.015504,            0.025238,                   0,             0.68811,               0.825,             0.81297,             0.55329,            0.017918,            0.017793,                   0,             0.01064,             0.01064,             0.01064
                 176,            0.016025,            0.026417,                   0,             0.91073,              0.9125,             0.93881,             0.65876,            0.017773,            0.015604,                   0,            0.010632,            0.010632,            0.010632
                 177,            0.015708,            0.025643,                   0,             0.67109,             0.79067,             0.72509,             0.42073,            0.018474,            0.020496,                   0,            0.010624,            0.010624,            0.010624
                 178,            0.015998,            0.026063,                   0,             0.50539,              0.8125,             0.59712,             0.37616,            0.019175,            0.022084,                   0,            0.010616,            0.010616,            0.010616
                 179,            0.016205,            0.024069,                   0,             0.79549,             0.68075,             0.75813,             0.50821,            0.018833,             0.02157,                   0,            0.010608,            0.010608,            0.010608
                 180,            0.015637,            0.025076,                   0,              0.5582,              0.6375,             0.60539,             0.36883,            0.019405,            0.027442,                   0,              0.0106,              0.0106,              0.0106
                 181,            0.015518,            0.025315,                   0,             0.78181,             0.71666,             0.84373,             0.59207,            0.017775,             0.02168,                   0,            0.010592,            0.010592,            0.010592
                 182,            0.015485,            0.026419,                   0,             0.65836,              0.7375,             0.76445,             0.42488,            0.020938,            0.027034,                   0,            0.010584,            0.010584,            0.010584
                 183,            0.015028,             0.02603,                   0,             0.84765,             0.76503,              0.8608,             0.52789,            0.019941,            0.022135,                   0,            0.010576,            0.010576,            0.010576
                 184,            0.016051,             0.02609,                   0,             0.57516,             0.74464,             0.67394,             0.40292,            0.020082,             0.02373,                   0,            0.010568,            0.010568,            0.010568
                 185,             0.01654,            0.025384,                   0,             0.53861,              0.7375,             0.59603,             0.36875,             0.02199,            0.025023,                   0,             0.01056,             0.01056,             0.01056
                 186,            0.014998,            0.024809,                   0,             0.83661,              0.8375,             0.87369,             0.59639,             0.02122,            0.018161,                   0,            0.010552,            0.010552,            0.010552
                 187,            0.015556,            0.026465,                   0,             0.76518,                 0.8,             0.79302,             0.50022,            0.021043,            0.019516,                   0,            0.010544,            0.010544,            0.010544
                 188,            0.015571,            0.026032,                   0,             0.64336,                0.85,             0.71965,             0.47425,            0.019626,            0.020077,                   0,            0.010536,            0.010536,            0.010536
                 189,            0.015506,            0.025545,                   0,             0.86301,             0.78747,             0.86376,             0.60454,            0.018318,            0.018358,                   0,            0.010529,            0.010529,            0.010529
                 190,            0.014607,            0.025824,                   0,             0.72037,                0.85,             0.71854,              0.5005,            0.017594,            0.019105,                   0,            0.010521,            0.010521,            0.010521
                 191,             0.01536,            0.024755,                   0,             0.65034,                0.85,             0.63074,             0.38846,            0.018176,            0.020591,                   0,            0.010513,            0.010513,            0.010513
                 192,            0.014932,            0.024583,                   0,             0.70318,                0.85,             0.76549,             0.52406,            0.018245,            0.018147,                   0,            0.010505,            0.010505,            0.010505
                 193,            0.014679,            0.024466,                   0,             0.67962,                0.85,             0.71705,             0.47764,            0.018787,            0.020303,                   0,            0.010497,            0.010497,            0.010497
                 194,            0.014962,            0.024451,                   0,             0.80574,             0.82958,             0.85812,             0.60961,            0.017794,            0.018402,                   0,            0.010489,            0.010489,            0.010489
                 195,            0.015926,            0.025457,                   0,             0.67919,              0.7875,             0.70898,             0.45375,            0.018335,            0.020835,                   0,            0.010481,            0.010481,            0.010481
                 196,            0.015255,            0.025342,                   0,              0.7077,             0.75665,             0.74813,             0.49262,            0.019544,            0.022408,                   0,            0.010473,            0.010473,            0.010473
                 197,            0.015446,            0.024644,                   0,              0.5672,               0.825,             0.66005,             0.42431,            0.021058,            0.023967,                   0,            0.010465,            0.010465,            0.010465
                 198,            0.014851,            0.025539,                   0,             0.59241,              0.6125,             0.60536,             0.34425,            0.023956,            0.026513,                   0,            0.010457,            0.010457,            0.010457
                 199,            0.015243,            0.024758,                   0,             0.82421,             0.70334,             0.83338,             0.51148,            0.022576,             0.02215,                   0,            0.010449,            0.010449,            0.010449
                 200,            0.015185,            0.025752,                   0,             0.71703,              0.7375,             0.79269,             0.45029,             0.02211,            0.024561,                   0,            0.010441,            0.010441,            0.010441
                 201,            0.015568,            0.025348,                   0,              0.6438,              0.8625,             0.73872,             0.42044,            0.022363,            0.021855,                   0,            0.010433,            0.010433,            0.010433
                 202,            0.015015,            0.023798,                   0,             0.65986,               0.825,             0.76719,             0.53824,            0.019287,            0.019556,                   0,            0.010425,            0.010425,            0.010425
                 203,            0.014736,            0.024696,                   0,             0.59455,                0.85,              0.7446,             0.52212,            0.018162,            0.020044,                   0,            0.010417,            0.010417,            0.010417
                 204,            0.014624,            0.025249,                   0,             0.78744,                0.75,             0.86767,             0.63051,            0.018214,            0.017943,                   0,             0.01041,             0.01041,             0.01041
                 205,            0.015535,            0.025187,                   0,              0.6501,              0.7625,             0.71781,             0.48531,            0.019321,            0.020551,                   0,            0.010402,            0.010402,            0.010402
                 206,            0.015363,            0.024758,                   0,             0.60633,              0.8375,             0.72468,             0.48494,            0.017884,            0.020882,                   0,            0.010394,            0.010394,            0.010394
                 207,            0.015397,              0.0251,                   0,              0.6214,                0.75,             0.61566,             0.46017,            0.017808,            0.019633,                   0,            0.010386,            0.010386,            0.010386
                 208,            0.015178,            0.024307,                   0,             0.51049,              0.8875,             0.55144,             0.41294,            0.018626,            0.020179,                   0,            0.010378,            0.010378,            0.010378
                 209,             0.01485,            0.024332,                   0,             0.58429,               0.775,              0.5805,             0.38043,            0.020226,            0.022736,                   0,             0.01037,             0.01037,             0.01037
                 210,            0.015295,             0.02374,                   0,             0.65568,             0.76173,             0.71116,             0.46072,            0.021575,            0.021399,                   0,            0.010362,            0.010362,            0.010362
                 211,            0.014297,            0.024347,                   0,              0.6225,             0.72145,             0.58987,             0.36027,            0.020901,            0.021731,                   0,            0.010354,            0.010354,            0.010354
                 212,            0.014113,            0.023751,                   0,             0.69872,              0.7625,             0.79026,             0.52134,            0.019872,            0.020132,                   0,            0.010346,            0.010346,            0.010346
                 213,            0.014805,            0.024234,                   0,             0.71417,               0.875,             0.86586,              0.6067,            0.017758,            0.017666,                   0,            0.010338,            0.010338,            0.010338
                 214,            0.015923,            0.024146,                   0,             0.65342,               0.875,             0.76979,             0.50506,            0.018137,            0.020066,                   0,             0.01033,             0.01033,             0.01033
                 215,            0.015009,            0.024319,                   0,             0.63681,              0.8375,             0.70948,             0.49966,            0.019004,            0.020878,                   0,            0.010322,            0.010322,            0.010322
                 216,            0.015021,            0.023738,                   0,              0.6519,              0.7625,             0.72466,             0.50946,            0.020225,            0.021192,                   0,            0.010314,            0.010314,            0.010314
                 217,            0.015354,            0.023898,                   0,             0.65039,              0.7674,             0.71245,              0.4538,            0.019852,            0.021895,                   0,            0.010306,            0.010306,            0.010306
                 218,            0.015109,            0.023607,                   0,             0.54601,                 0.9,             0.70844,             0.46025,            0.019358,            0.020113,                   0,            0.010298,            0.010298,            0.010298
                 219,            0.014738,            0.024783,                   0,             0.65954,              0.7375,              0.7178,             0.49524,            0.018581,            0.019909,                   0,            0.010291,            0.010291,            0.010291
                 220,            0.015268,            0.025081,                   0,             0.69686,              0.8625,              0.8187,             0.60583,            0.017163,            0.018103,                   0,            0.010283,            0.010283,            0.010283
                 221,            0.014575,             0.02446,                   0,             0.57717,             0.88725,              0.6225,             0.41671,            0.017903,            0.021465,                   0,            0.010275,            0.010275,            0.010275
                 222,            0.014433,            0.024614,                   0,              0.5941,                 0.8,             0.63008,             0.36253,            0.017683,            0.024856,                   0,            0.010267,            0.010267,            0.010267
                 223,            0.015773,            0.024902,                   0,             0.79009,              0.8375,             0.81305,             0.56186,            0.018968,            0.020831,                   0,            0.010259,            0.010259,            0.010259
                 224,            0.014714,            0.024293,                   0,             0.66358,               0.875,             0.70266,             0.48532,            0.017498,            0.019323,                   0,            0.010251,            0.010251,            0.010251
                 225,            0.014461,            0.023515,                   0,             0.65735,              0.8875,              0.7266,             0.51971,            0.016895,            0.018576,                   0,            0.010243,            0.010243,            0.010243
                 226,            0.014562,            0.024135,                   0,             0.70381,             0.89109,             0.81344,             0.55066,            0.019198,             0.01681,                   0,            0.010235,            0.010235,            0.010235
                 227,            0.015422,            0.023606,                   0,             0.72862,                 0.7,             0.74355,             0.50482,            0.019112,             0.01854,                   0,            0.010227,            0.010227,            0.010227
                 228,            0.014999,            0.024426,                   0,             0.58136,              0.7875,               0.583,             0.37907,            0.020783,            0.020518,                   0,            0.010219,            0.010219,            0.010219
                 229,            0.014923,            0.024059,                   0,             0.56628,               0.775,             0.56338,             0.33289,            0.022362,             0.02318,                   0,            0.010211,            0.010211,            0.010211
                 230,            0.015345,             0.02501,                   0,             0.50475,             0.62427,             0.47981,             0.31349,            0.021011,            0.027726,                   0,            0.010203,            0.010203,            0.010203
                 231,             0.01485,            0.023111,                   0,             0.50699,             0.62989,             0.48874,             0.31459,            0.019696,            0.027646,                   0,            0.010195,            0.010195,            0.010195
                 232,            0.015015,            0.022671,                   0,              0.7317,               0.775,             0.80033,             0.59129,            0.018055,            0.017841,                   0,            0.010187,            0.010187,            0.010187
                 233,            0.014649,            0.023852,                   0,             0.71382,                0.85,              0.7671,             0.55026,            0.017859,            0.017105,                   0,            0.010179,            0.010179,            0.010179
                 234,            0.015832,            0.023856,                   0,             0.69984,             0.87435,             0.76915,             0.48686,            0.017932,             0.01929,                   0,            0.010172,            0.010172,            0.010172
                 235,            0.014761,            0.023846,                   0,              0.6681,             0.90586,             0.77846,             0.48928,             0.01772,            0.018693,                   0,            0.010164,            0.010164,            0.010164
                 236,            0.014776,            0.024305,                   0,             0.71063,              0.8625,             0.80843,             0.52026,            0.018145,            0.018343,                   0,            0.010156,            0.010156,            0.010156
                 237,             0.01456,            0.023735,                   0,             0.89833,             0.88358,             0.92693,             0.66418,            0.016786,            0.016402,                   0,            0.010148,            0.010148,            0.010148
                 238,            0.015011,            0.025089,                   0,             0.80156,             0.80789,              0.8576,             0.62668,            0.017931,            0.017848,                   0,             0.01014,             0.01014,             0.01014
                 239,            0.015006,            0.024854,                   0,             0.67933,             0.90037,             0.79727,             0.55673,            0.017118,            0.018332,                   0,            0.010132,            0.010132,            0.010132
                 240,            0.014441,            0.023689,                   0,             0.65919,                 0.9,             0.64467,             0.45376,             0.01697,            0.019308,                   0,            0.010124,            0.010124,            0.010124
                 241,            0.013944,            0.023982,                   0,             0.70175,              0.8625,             0.72363,             0.52631,             0.01783,            0.018504,                   0,            0.010116,            0.010116,            0.010116
                 242,            0.014828,            0.023689,                   0,             0.66009,             0.80108,             0.66056,              0.4941,            0.016981,            0.019418,                   0,            0.010108,            0.010108,            0.010108
                 243,            0.013978,            0.023367,                   0,             0.65475,             0.73489,              0.6505,             0.46099,            0.018506,            0.024419,                   0,              0.0101,              0.0101,              0.0101
                 244,             0.01401,            0.023288,                   0,             0.73642,               0.725,             0.80401,             0.57829,            0.019315,            0.024047,                   0,            0.010092,            0.010092,            0.010092
                 245,            0.013789,             0.02333,                   0,             0.71168,              0.7125,             0.70274,             0.44979,            0.019892,            0.026888,                   0,            0.010084,            0.010084,            0.010084
                 246,            0.013877,            0.023418,                   0,             0.76218,             0.72111,              0.7801,             0.48543,            0.021442,             0.02557,                   0,            0.010076,            0.010076,            0.010076
                 247,            0.014435,            0.023764,                   0,             0.70921,              0.7125,             0.70023,             0.38178,            0.026684,            0.026808,                   0,            0.010068,            0.010068,            0.010068
                 248,            0.014482,            0.024368,                   0,             0.70257,                 0.8,             0.76614,             0.53865,            0.020024,            0.020314,                   0,             0.01006,             0.01006,             0.01006
                 249,            0.014724,            0.024518,                   0,             0.79093,              0.8375,             0.89025,             0.64642,             0.01877,             0.01768,                   0,            0.010053,            0.010053,            0.010053
                 250,            0.014861,            0.023398,                   0,             0.69383,              0.8375,             0.75564,             0.54516,            0.018416,            0.018959,                   0,            0.010045,            0.010045,            0.010045
                 251,            0.014249,             0.02379,                   0,               0.656,                0.85,             0.69983,             0.46656,            0.019365,            0.019789,                   0,            0.010037,            0.010037,            0.010037
                 252,            0.014506,            0.025438,                   0,             0.73439,             0.82952,             0.80794,             0.57274,            0.018839,             0.01728,                   0,            0.010029,            0.010029,            0.010029
                 253,            0.014898,            0.023548,                   0,             0.79218,              0.9125,             0.88873,             0.63103,            0.017916,            0.015794,                   0,            0.010021,            0.010021,            0.010021
                 254,            0.014312,            0.023118,                   0,             0.70697,                0.85,              0.7616,             0.46691,            0.021985,            0.019684,                   0,            0.010013,            0.010013,            0.010013
                 255,            0.015716,            0.023063,                   0,             0.66889,             0.78284,             0.69927,             0.47563,            0.019147,            0.020576,                   0,            0.010005,            0.010005,            0.010005
                 256,            0.014598,            0.022355,                   0,             0.62524,               0.825,             0.66454,             0.44022,            0.018451,            0.021308,                   0,            0.009997,            0.009997,            0.009997
                 257,            0.014024,            0.023573,                   0,             0.76782,              0.8125,             0.81606,             0.59214,            0.017642,             0.01764,                   0,           0.0099891,           0.0099891,           0.0099891
                 258,            0.015155,            0.023486,                   0,             0.79689,              0.8375,             0.86668,             0.65069,             0.01691,            0.017567,                   0,           0.0099812,           0.0099812,           0.0099812
                 259,            0.014207,             0.02217,                   0,             0.63747,               0.725,             0.69877,             0.50928,            0.017495,            0.022015,                   0,           0.0099732,           0.0099732,           0.0099732
                 260,            0.014217,             0.02328,                   0,             0.57225,                0.75,             0.67734,               0.467,            0.020755,            0.021352,                   0,           0.0099653,           0.0099653,           0.0099653
                 261,            0.014872,            0.023483,                   0,             0.61265,             0.71174,              0.5861,             0.36208,             0.02115,             0.02667,                   0,           0.0099574,           0.0099574,           0.0099574
                 262,            0.014571,            0.023595,                   0,             0.72844,                 0.7,             0.70953,             0.48197,             0.01895,            0.023122,                   0,           0.0099494,           0.0099494,           0.0099494
                 263,            0.013872,            0.023387,                   0,             0.65545,                 0.8,             0.70001,              0.4692,            0.021382,             0.02035,                   0,           0.0099415,           0.0099415,           0.0099415
                 264,            0.015256,            0.023409,                   0,             0.65937,               0.775,             0.68861,             0.47622,            0.020847,            0.021753,                   0,           0.0099336,           0.0099336,           0.0099336
                 265,            0.015145,            0.022705,                   0,              0.7525,                0.75,             0.75804,             0.52697,            0.019916,            0.022273,                   0,           0.0099256,           0.0099256,           0.0099256
                 266,            0.014074,            0.023701,                   0,              0.6817,                 0.8,             0.76968,             0.51142,            0.018647,            0.023705,                   0,           0.0099177,           0.0099177,           0.0099177
                 267,            0.014782,             0.02323,                   0,             0.61529,              0.8197,              0.6605,             0.44421,            0.017199,            0.023934,                   0,           0.0099098,           0.0099098,           0.0099098
                 268,            0.014209,            0.022906,                   0,             0.65967,             0.87225,             0.67944,             0.42001,            0.019985,            0.023191,                   0,           0.0099018,           0.0099018,           0.0099018
                 269,             0.01499,            0.022054,                   0,             0.65535,              0.8125,              0.7013,             0.45164,            0.017595,            0.021906,                   0,           0.0098939,           0.0098939,           0.0098939
                 270,            0.014029,            0.022692,                   0,             0.57817,             0.83953,             0.60895,             0.41074,            0.016848,            0.023454,                   0,            0.009886,            0.009886,            0.009886
                 271,             0.01421,            0.022572,                   0,              0.6211,               0.775,             0.64792,             0.44793,            0.016547,            0.022204,                   0,            0.009878,            0.009878,            0.009878
                 272,            0.015033,            0.022659,                   0,             0.60843,              0.8625,             0.70007,             0.45269,            0.017128,            0.022809,                   0,           0.0098701,           0.0098701,           0.0098701
                 273,            0.014059,            0.022989,                   0,             0.67699,                 0.8,             0.72745,             0.49359,            0.018304,            0.021953,                   0,           0.0098622,           0.0098622,           0.0098622
                 274,            0.014139,             0.02289,                   0,             0.78767,                0.85,             0.85826,             0.62735,            0.016984,              0.0187,                   0,           0.0098542,           0.0098542,           0.0098542
                 275,            0.013544,            0.022371,                   0,             0.81989,             0.85359,             0.88639,             0.65641,            0.016765,            0.018234,                   0,           0.0098463,           0.0098463,           0.0098463
                 276,             0.01336,              0.0228,                   0,             0.86427,              0.8625,             0.91326,             0.67411,            0.017755,            0.016923,                   0,           0.0098384,           0.0098384,           0.0098384
                 277,            0.013942,            0.022613,                   0,              0.8263,             0.83254,             0.88574,             0.63557,            0.018034,            0.017986,                   0,           0.0098304,           0.0098304,           0.0098304
                 278,            0.013899,            0.022905,                   0,             0.88923,              0.8875,             0.92458,             0.67503,            0.017377,            0.016038,                   0,           0.0098225,           0.0098225,           0.0098225
                 279,            0.013522,            0.022456,                   0,             0.87911,             0.90903,             0.92526,             0.67512,            0.017516,            0.015531,                   0,           0.0098146,           0.0098146,           0.0098146
                 280,            0.014608,            0.022479,                   0,             0.86716,             0.81601,             0.89908,             0.67081,            0.017255,            0.015998,                   0,           0.0098066,           0.0098066,           0.0098066
                 281,            0.014336,            0.023234,                   0,             0.84846,              0.8625,             0.88775,             0.64648,            0.019284,            0.015877,                   0,           0.0097987,           0.0097987,           0.0097987
                 282,            0.014009,            0.023054,                   0,             0.78446,              0.8125,             0.86944,             0.61527,             0.01712,            0.019075,                   0,           0.0097908,           0.0097908,           0.0097908
                 283,            0.013615,            0.022423,                   0,             0.67338,             0.77315,             0.69072,             0.42324,            0.018027,             0.02541,                   0,           0.0097828,           0.0097828,           0.0097828
                 284,            0.013035,            0.023046,                   0,             0.84998,              0.8125,             0.89765,             0.63406,            0.017579,             0.01874,                   0,           0.0097749,           0.0097749,           0.0097749
                 285,            0.014522,            0.023055,                   0,             0.77196,               0.775,             0.73053,             0.41866,            0.028312,            0.024841,                   0,            0.009767,            0.009767,            0.009767
                 286,            0.013314,             0.02232,                   0,             0.66689,                 0.7,             0.66059,             0.36636,            0.028612,            0.028105,                   0,            0.009759,            0.009759,            0.009759
                 287,            0.014596,            0.022198,                   0,             0.76712,              0.6875,             0.74753,             0.51003,            0.023146,            0.022922,                   0,           0.0097511,           0.0097511,           0.0097511
                 288,             0.01377,            0.022032,                   0,             0.65882,             0.74829,             0.60601,             0.37549,            0.024809,            0.026193,                   0,           0.0097432,           0.0097432,           0.0097432
                 289,            0.014487,            0.022646,                   0,             0.70764,              0.7875,             0.70231,             0.41522,            0.019588,             0.02416,                   0,           0.0097352,           0.0097352,           0.0097352
                 290,             0.01336,             0.02137,                   0,             0.68213,              0.8316,             0.73403,             0.42287,            0.020822,            0.024244,                   0,           0.0097273,           0.0097273,           0.0097273
                 291,            0.013426,            0.021388,                   0,             0.82147,               0.875,             0.87851,             0.54097,            0.021282,            0.022412,                   0,           0.0097194,           0.0097194,           0.0097194
                 292,             0.01474,            0.022463,                   0,             0.63725,             0.83447,             0.68372,              0.3973,            0.019141,            0.027544,                   0,           0.0097114,           0.0097114,           0.0097114
                 293,            0.013373,            0.022074,                   0,             0.65844,                0.85,             0.74235,             0.44994,            0.019276,            0.025774,                   0,           0.0097035,           0.0097035,           0.0097035
                 294,            0.013933,            0.022189,                   0,             0.68709,              0.8625,             0.78273,             0.52532,            0.017978,             0.02105,                   0,           0.0096956,           0.0096956,           0.0096956
                 295,             0.01426,            0.022303,                   0,             0.65611,                 0.8,             0.64725,             0.42475,             0.01888,            0.024659,                   0,           0.0096876,           0.0096876,           0.0096876
                 296,            0.014036,            0.023413,                   0,             0.66862,             0.73143,             0.67615,             0.46386,            0.019446,             0.02431,                   0,           0.0096797,           0.0096797,           0.0096797
                 297,            0.014059,            0.022151,                   0,             0.54249,             0.69664,             0.50832,             0.33236,            0.018083,            0.029271,                   0,           0.0096718,           0.0096718,           0.0096718
                 298,            0.014476,            0.023209,                   0,             0.68606,              0.7875,             0.77935,             0.53952,            0.017903,            0.021665,                   0,           0.0096638,           0.0096638,           0.0096638
                 299,            0.014224,             0.02288,                   0,             0.62546,                0.75,             0.70814,             0.46733,            0.018241,            0.024718,                   0,           0.0096559,           0.0096559,           0.0096559
                 300,            0.013169,            0.022288,                   0,             0.70412,               0.825,             0.82996,             0.56469,             0.01669,            0.021075,                   0,            0.009648,            0.009648,            0.009648
                 301,             0.01341,            0.022881,                   0,             0.70578,              0.7875,             0.76624,             0.48694,            0.018434,            0.025672,                   0,             0.00964,             0.00964,             0.00964
                 302,            0.014476,            0.022292,                   0,             0.68342,              0.7375,             0.64475,             0.40968,            0.018589,            0.025756,                   0,           0.0096321,           0.0096321,           0.0096321
                 303,            0.013858,            0.022193,                   0,             0.64723,               0.775,             0.63429,             0.39954,            0.019949,            0.025071,                   0,           0.0096242,           0.0096242,           0.0096242
                 304,            0.013372,            0.022651,                   0,             0.66088,               0.725,             0.61708,             0.36991,            0.018853,            0.028069,                   0,           0.0096162,           0.0096162,           0.0096162
                 305,            0.013342,            0.021718,                   0,             0.63027,              0.7125,             0.64381,             0.39661,            0.018344,            0.027886,                   0,           0.0096083,           0.0096083,           0.0096083
                 306,            0.012683,            0.021952,                   0,             0.87102,             0.75975,             0.85943,               0.635,            0.017541,            0.020379,                   0,           0.0096004,           0.0096004,           0.0096004
                 307,            0.012702,            0.020442,                   0,             0.83305,             0.81085,             0.86779,              0.6463,            0.017447,            0.019971,                   0,           0.0095924,           0.0095924,           0.0095924
                 308,            0.013527,            0.022243,                   0,             0.52335,             0.79605,             0.49507,             0.31665,            0.019824,            0.030764,                   0,           0.0095845,           0.0095845,           0.0095845
                 309,             0.01379,            0.023218,                   0,             0.50973,             0.75381,             0.48382,             0.30665,            0.020079,            0.030451,                   0,           0.0095766,           0.0095766,           0.0095766
                 310,            0.013854,            0.022849,                   0,             0.54905,               0.725,             0.55157,             0.36343,            0.018394,            0.026225,                   0,           0.0095686,           0.0095686,           0.0095686
                 311,            0.012908,            0.021705,                   0,             0.57237,             0.76964,             0.64588,             0.45265,            0.017117,            0.023501,                   0,           0.0095607,           0.0095607,           0.0095607
                 312,            0.013336,            0.022398,                   0,             0.60325,             0.79826,             0.67836,             0.47556,            0.017511,            0.022947,                   0,           0.0095528,           0.0095528,           0.0095528
                 313,            0.013418,            0.022108,                   0,             0.58621,                 0.7,             0.55712,             0.35042,            0.017548,             0.02844,                   0,           0.0095448,           0.0095448,           0.0095448
                 314,             0.01451,            0.021954,                   0,             0.64203,                 0.8,             0.70366,             0.50296,            0.017425,            0.022044,                   0,           0.0095369,           0.0095369,           0.0095369
                 315,             0.01382,             0.02148,                   0,             0.77268,              0.8125,             0.79617,             0.57033,            0.017109,            0.019166,                   0,            0.009529,            0.009529,            0.009529
                 316,            0.013099,            0.021819,                   0,             0.76832,              0.7875,             0.75061,             0.51548,            0.016718,            0.019644,                   0,            0.009521,            0.009521,            0.009521
                 317,            0.014979,            0.022022,                   0,             0.75902,              0.8375,             0.77458,             0.55137,             0.01577,            0.018802,                   0,           0.0095131,           0.0095131,           0.0095131
                 318,            0.014027,            0.021997,                   0,             0.84049,              0.7875,             0.82324,              0.6003,            0.016342,            0.018606,                   0,           0.0095052,           0.0095052,           0.0095052
                 319,            0.013557,            0.022068,                   0,             0.70649,             0.78233,             0.73938,             0.50131,            0.016763,            0.021283,                   0,           0.0094972,           0.0094972,           0.0094972
                 320,             0.01418,            0.022679,                   0,             0.69032,                 0.8,             0.76301,             0.52764,            0.017169,            0.021458,                   0,           0.0094893,           0.0094893,           0.0094893
                 321,            0.013274,            0.021514,                   0,             0.80419,             0.82144,             0.85617,             0.61422,            0.017084,            0.018911,                   0,           0.0094814,           0.0094814,           0.0094814
                 322,            0.013914,            0.021733,                   0,             0.81433,             0.82236,             0.85048,             0.59889,            0.017772,            0.018784,                   0,           0.0094734,           0.0094734,           0.0094734
                 323,            0.013613,            0.021093,                   0,             0.91322,              0.8125,             0.89403,             0.67307,              0.0172,            0.016405,                   0,           0.0094655,           0.0094655,           0.0094655
                 324,            0.012896,            0.021548,                   0,             0.95807,             0.85693,             0.93346,             0.71831,             0.01719,            0.015338,                   0,           0.0094576,           0.0094576,           0.0094576
                 325,            0.013298,             0.02117,                   0,             0.87134,              0.8375,             0.91391,             0.68997,            0.017303,            0.017465,                   0,           0.0094496,           0.0094496,           0.0094496
                 326,            0.014021,            0.022005,                   0,             0.89378,               0.775,             0.86717,              0.6245,            0.017396,            0.019778,                   0,           0.0094417,           0.0094417,           0.0094417
                 327,             0.01391,            0.021302,                   0,             0.92487,              0.8625,             0.92377,             0.69051,             0.01683,            0.016391,                   0,           0.0094338,           0.0094338,           0.0094338
                 328,            0.014443,            0.021666,                   0,             0.83667,               0.825,             0.88989,              0.6599,            0.018421,             0.01642,                   0,           0.0094258,           0.0094258,           0.0094258
                 329,            0.014051,            0.020543,                   0,             0.85039,              0.8375,             0.85872,             0.63112,            0.017909,             0.01776,                   0,           0.0094179,           0.0094179,           0.0094179
                 330,            0.013562,             0.02129,                   0,             0.69407,               0.875,             0.82296,             0.57562,            0.018382,            0.019279,                   0,             0.00941,             0.00941,             0.00941
                 331,            0.013842,            0.021172,                   0,             0.85364,              0.7375,             0.82479,             0.58332,            0.017777,            0.021257,                   0,            0.009402,            0.009402,            0.009402
                 332,            0.013235,            0.021646,                   0,             0.78049,                0.75,             0.80328,             0.58199,            0.017574,            0.021957,                   0,           0.0093941,           0.0093941,           0.0093941
                 333,            0.013237,            0.021438,                   0,             0.71895,               0.675,             0.67065,              0.4675,            0.018345,            0.024739,                   0,           0.0093862,           0.0093862,           0.0093862
                 334,            0.013406,            0.021837,                   0,             0.82227,             0.75182,             0.84741,             0.62518,            0.017468,            0.020307,                   0,           0.0093782,           0.0093782,           0.0093782
                 335,            0.013482,            0.021414,                   0,             0.80423,                 0.8,             0.86975,              0.5992,            0.017038,            0.020904,                   0,           0.0093703,           0.0093703,           0.0093703
                 336,            0.013033,            0.021558,                   0,             0.67715,                0.75,              0.7274,             0.47095,            0.017975,            0.022419,                   0,           0.0093624,           0.0093624,           0.0093624
                 337,            0.014134,            0.020052,                   0,             0.80525,              0.7625,             0.81957,             0.52014,            0.019357,            0.022751,                   0,           0.0093544,           0.0093544,           0.0093544
                 338,            0.013461,             0.02103,                   0,             0.70863,              0.7875,             0.73887,             0.46901,            0.018876,            0.023432,                   0,           0.0093465,           0.0093465,           0.0093465
                 339,            0.012454,            0.020722,                   0,             0.58792,             0.76688,             0.61684,             0.37974,            0.017721,            0.027886,                   0,           0.0093386,           0.0093386,           0.0093386
                 340,            0.012793,            0.020819,                   0,             0.74427,               0.825,             0.79129,             0.56782,            0.017051,            0.021024,                   0,           0.0093306,           0.0093306,           0.0093306
                 341,            0.013794,            0.021477,                   0,             0.82305,               0.875,             0.91606,             0.66024,            0.017333,            0.018547,                   0,           0.0093227,           0.0093227,           0.0093227
                 342,            0.013166,            0.021216,                   0,             0.62778,                 0.8,             0.69799,             0.41574,            0.018573,            0.026648,                   0,           0.0093148,           0.0093148,           0.0093148
                 343,             0.01376,             0.02041,                   0,             0.83605,             0.76493,             0.83041,             0.53094,            0.021275,            0.022547,                   0,           0.0093068,           0.0093068,           0.0093068
                 344,            0.012691,            0.020195,                   0,              0.7975,               0.775,             0.82221,             0.51992,            0.019468,            0.022958,                   0,           0.0092989,           0.0092989,           0.0092989
                 345,            0.013471,             0.02145,                   0,             0.76548,              0.7875,             0.79255,             0.49489,            0.018312,            0.023687,                   0,            0.009291,            0.009291,            0.009291
                 346,            0.012731,            0.022059,                   0,             0.65881,             0.82066,             0.72155,             0.45213,            0.018444,            0.024867,                   0,            0.009283,            0.009283,            0.009283
                 347,            0.014193,            0.022182,                   0,              0.8117,             0.86215,              0.8629,             0.62012,            0.018035,            0.017921,                   0,           0.0092751,           0.0092751,           0.0092751
