               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.022716,            0.035217,                   0,             0.60987,              0.6875,              0.6668,             0.36659,            0.022211,            0.025219,                   0,           0.0099893,           0.0099893,           0.0099893
                  87,            0.021684,            0.036494,                   0,             0.36771,              0.5875,             0.37168,             0.15673,            0.026278,            0.026112,                   0,           0.0099656,           0.0099656,           0.0099656
                  88,            0.021939,             0.03415,                   0,             0.50067,              0.6375,             0.56345,             0.30128,            0.025709,            0.027369,                   0,           0.0099418,           0.0099418,           0.0099418
                  89,            0.021866,            0.035766,                   0,             0.38686,             0.63098,             0.44562,             0.18008,             0.02728,            0.025748,                   0,            0.009918,            0.009918,            0.009918
                  90,            0.021362,            0.035631,                   0,             0.63378,               0.725,             0.69439,             0.36565,            0.023813,            0.024752,                   0,           0.0098942,           0.0098942,           0.0098942
                  91,            0.021853,            0.035243,                   0,             0.49578,              0.5625,             0.56694,             0.28826,            0.021411,            0.028903,                   0,           0.0098705,           0.0098705,           0.0098705
                  92,            0.020407,            0.034881,                   0,             0.66795,              0.6538,             0.75668,             0.39499,            0.023897,            0.024824,                   0,           0.0098467,           0.0098467,           0.0098467
                  93,            0.021292,            0.034091,                   0,             0.41811,             0.62874,             0.46738,             0.21642,            0.022246,            0.027721,                   0,           0.0098229,           0.0098229,           0.0098229
                  94,            0.022587,            0.034407,                   0,             0.61297,             0.69295,             0.72785,             0.33571,            0.026178,            0.027365,                   0,           0.0097991,           0.0097991,           0.0097991
                  95,            0.022421,            0.033764,                   0,             0.85988,             0.69044,             0.80906,             0.40137,            0.024921,            0.022985,                   0,           0.0097754,           0.0097754,           0.0097754
                  96,            0.021608,            0.034154,                   0,             0.29953,              0.5625,             0.30984,              0.1323,            0.027573,            0.028919,                   0,           0.0097516,           0.0097516,           0.0097516
                  97,            0.021284,            0.034339,                   0,             0.74475,               0.675,              0.7819,             0.42283,            0.021754,            0.025824,                   0,           0.0097278,           0.0097278,           0.0097278
                  98,            0.023895,            0.034992,                   0,             0.58662,             0.62088,             0.57357,             0.26692,            0.025936,            0.027092,                   0,           0.0097041,           0.0097041,           0.0097041
                  99,            0.025693,            0.035562,                   0,             0.64754,               0.675,             0.64995,             0.27395,            0.037466,                 nan,                   0,           0.0096803,           0.0096803,           0.0096803
                 100,            0.022878,            0.035507,                   0,             0.60552,                0.65,             0.64291,              0.2845,            0.027448,             0.02597,                   0,           0.0096565,           0.0096565,           0.0096565
                 101,            0.022553,              0.0376,                   0,             0.52389,               0.675,             0.51711,             0.21607,            0.033787,             0.02508,                   0,           0.0096327,           0.0096327,           0.0096327
                 102,             0.02308,            0.035104,                   0,              0.5464,               0.825,             0.63223,             0.32443,            0.028336,            0.025737,                   0,            0.009609,            0.009609,            0.009609
                 103,             0.02426,            0.034279,                   0,             0.48989,             0.74431,             0.47811,             0.16572,            0.031396,            0.026859,                   0,           0.0095852,           0.0095852,           0.0095852
                 104,            0.020437,            0.034119,                   0,             0.64293,              0.1802,              0.2722,             0.12956,            0.029326,            0.037156,                   0,           0.0095614,           0.0095614,           0.0095614
                 105,            0.023061,            0.034309,                   0,             0.43898,               0.675,             0.54224,             0.25996,              0.0231,             0.02814,                   0,           0.0095377,           0.0095377,           0.0095377
                 106,            0.022729,            0.033477,                   0,             0.47877,                 0.4,             0.46734,              0.2138,            0.025862,            0.034176,                   0,           0.0095139,           0.0095139,           0.0095139
                 107,            0.021995,             0.03547,                   0,             0.54016,              0.7375,             0.63992,             0.34008,            0.026293,            0.025041,                   0,           0.0094901,           0.0094901,           0.0094901
                 108,             0.02068,            0.036186,                   0,             0.51804,                 0.8,             0.58704,              0.3228,            0.025033,             0.02208,                   0,           0.0094663,           0.0094663,           0.0094663
                 109,            0.020076,            0.035356,                   0,             0.86649,               0.625,             0.71042,             0.34331,            0.026581,            0.029883,                   0,           0.0094426,           0.0094426,           0.0094426
                 110,            0.020718,            0.034807,                   0,             0.55224,             0.63213,             0.65537,             0.35098,            0.022657,            0.025428,                   0,           0.0094188,           0.0094188,           0.0094188
                 111,            0.021791,            0.035074,                   0,             0.66954,             0.81046,             0.75185,             0.29287,            0.031264,            0.022942,                   0,            0.009395,            0.009395,            0.009395
                 112,            0.021553,            0.037387,                   0,             0.59525,                0.65,              0.6736,             0.33878,            0.023859,            0.025167,                   0,           0.0093712,           0.0093712,           0.0093712
                 113,            0.021685,            0.036487,                   0,             0.61006,             0.76271,             0.73309,             0.41153,            0.021611,            0.025092,                   0,           0.0093475,           0.0093475,           0.0093475
                 114,            0.022082,            0.034965,                   0,             0.73709,              0.6875,              0.7816,             0.42756,            0.023444,            0.028602,                   0,           0.0093237,           0.0093237,           0.0093237
                 115,             0.02229,            0.034479,                   0,             0.54095,              0.7875,             0.66706,             0.38706,            0.024402,            0.026709,                   0,           0.0092999,           0.0092999,           0.0092999
                 116,            0.021606,            0.034999,                   0,             0.53661,             0.78168,             0.52094,             0.29882,            0.019829,             0.02278,                   0,           0.0092762,           0.0092762,           0.0092762
                 117,            0.020247,            0.034419,                   0,             0.73237,             0.68414,             0.78026,              0.4169,            0.026955,             0.02444,                   0,           0.0092524,           0.0092524,           0.0092524
                 118,            0.022215,            0.033726,                   0,             0.67719,             0.73424,             0.74616,             0.35913,             0.02495,            0.028587,                   0,           0.0092286,           0.0092286,           0.0092286
                 119,            0.021509,            0.035388,                   0,             0.53983,             0.80654,             0.59971,             0.34512,            0.022388,            0.023274,                   0,           0.0092048,           0.0092048,           0.0092048
                 120,            0.020103,            0.035048,                   0,              0.5608,               0.775,             0.70498,             0.39013,            0.019709,             0.02429,                   0,           0.0091811,           0.0091811,           0.0091811
                 121,            0.020521,            0.035419,                   0,             0.51114,              0.8125,              0.6134,             0.31065,            0.021688,            0.027828,                   0,           0.0091573,           0.0091573,           0.0091573
                 122,            0.020607,            0.033984,                   0,             0.52417,             0.85374,                0.67,             0.36437,            0.026033,            0.023816,                   0,           0.0091335,           0.0091335,           0.0091335
                 123,            0.020069,            0.036077,                   0,             0.57389,              0.8125,             0.67063,             0.35317,              0.0205,            0.026025,                   0,           0.0091097,           0.0091097,           0.0091097
                 124,            0.020055,            0.034445,                   0,             0.47253,              0.7375,             0.52306,             0.26273,            0.022351,            0.026776,                   0,            0.009086,            0.009086,            0.009086
                 125,            0.022024,             0.03517,                   0,             0.60029,              0.6625,             0.71104,             0.32936,            0.024975,            0.027551,                   0,           0.0090622,           0.0090622,           0.0090622
                 126,            0.019729,            0.033602,                   0,             0.71853,               0.775,             0.79319,             0.36892,            0.021539,            0.026638,                   0,           0.0090384,           0.0090384,           0.0090384
                 127,            0.019782,            0.035869,                   0,             0.54638,                 0.7,             0.64333,             0.37687,            0.021607,            0.025262,                   0,           0.0090147,           0.0090147,           0.0090147
                 128,            0.021266,            0.035636,                   0,             0.43082,             0.45419,              0.3929,             0.15841,            0.036033,            0.028681,                   0,           0.0089909,           0.0089909,           0.0089909
