               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 103,            0.018855,            0.032479,                   0,             0.53904,               0.925,             0.64653,             0.37371,            0.020286,            0.022487,                   0,           0.0095852,           0.0095852,           0.0095852
                 104,             0.01845,            0.032624,                   0,             0.48459,              0.8875,             0.50066,             0.27503,            0.018938,            0.023808,                   0,           0.0095614,           0.0095614,           0.0095614
                 105,            0.019142,            0.032618,                   0,             0.44861,             0.87462,             0.46447,              0.2584,            0.020761,            0.026484,                   0,           0.0095377,           0.0095377,           0.0095377
                 106,            0.018448,            0.032207,                   0,             0.48624,                 0.9,             0.59164,             0.34239,            0.019288,            0.023622,                   0,           0.0095139,           0.0095139,           0.0095139
                 107,            0.017973,            0.033293,                   0,             0.48175,              0.9625,             0.53231,             0.29516,             0.01877,            0.024436,                   0,           0.0094901,           0.0094901,           0.0094901
                 108,            0.018472,            0.033037,                   0,             0.48627,              0.9125,             0.50929,             0.30459,            0.019683,            0.021974,                   0,           0.0094663,           0.0094663,           0.0094663
                 109,            0.018924,            0.033146,                   0,             0.49763,               0.825,             0.64256,             0.33116,            0.023547,            0.022875,                   0,           0.0094426,           0.0094426,           0.0094426
                 110,            0.018941,            0.032452,                   0,             0.50047,             0.90171,             0.61305,             0.37288,              0.0179,            0.022808,                   0,           0.0094188,           0.0094188,           0.0094188
                 111,            0.018587,            0.033019,                   0,             0.57014,               0.875,             0.60565,             0.35233,            0.017448,            0.023057,                   0,            0.009395,            0.009395,            0.009395
                 112,            0.018577,             0.03454,                   0,             0.60508,              0.8125,             0.68789,             0.39832,            0.019196,            0.024993,                   0,           0.0093712,           0.0093712,           0.0093712
                 113,            0.019719,            0.033854,                   0,             0.47977,               0.875,             0.52723,             0.28081,            0.022837,            0.025076,                   0,           0.0093475,           0.0093475,           0.0093475
                 114,            0.018805,            0.032896,                   0,             0.52516,             0.91242,             0.60282,             0.34122,            0.021131,            0.024381,                   0,           0.0093237,           0.0093237,           0.0093237
                 115,            0.019214,            0.032635,                   0,              0.5054,             0.90691,             0.59041,             0.33963,            0.022842,             0.02308,                   0,           0.0092999,           0.0092999,           0.0092999
