               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.023494,            0.018232,                   0,             0.99918,                   1,               0.995,             0.80639,            0.013277,           0.0081823,                   0,            0.010798,            0.010798,            0.010798
                  53,             0.02244,            0.018252,                   0,             0.99921,                   1,               0.995,             0.76134,             0.01869,           0.0086092,                   0,            0.010774,            0.010774,            0.010774
                  54,            0.024457,            0.017637,                   0,             0.99908,                   1,               0.995,             0.75745,            0.016683,            0.011607,                   0,             0.01075,             0.01075,             0.01075
                  55,            0.023029,             0.01927,                   0,             0.99921,                   1,               0.995,             0.82029,            0.014209,           0.0094906,                   0,            0.010726,            0.010726,            0.010726
                  56,            0.023432,            0.017538,                   0,             0.99901,                   1,               0.995,              0.8764,            0.013586,            0.010591,                   0,            0.010703,            0.010703,            0.010703
                  57,            0.019984,            0.021358,                   0,               0.999,                   1,               0.995,             0.87458,            0.013232,           0.0090993,                   0,            0.010679,            0.010679,            0.010679
                  58,            0.023144,             0.01742,                   0,             0.99907,                   1,               0.995,             0.68329,            0.024504,           0.0095974,                   0,            0.010655,            0.010655,            0.010655
                  59,            0.023316,            0.017225,                   0,             0.99912,                   1,               0.995,             0.85228,             0.01364,           0.0086942,                   0,            0.010631,            0.010631,            0.010631
                  60,            0.021214,             0.01789,                   0,             0.99943,                   1,               0.995,             0.71187,            0.016992,           0.0089096,                   0,            0.010607,            0.010607,            0.010607
                  61,            0.021839,            0.018063,                   0,                   1,             0.99902,               0.995,             0.90877,              0.0111,           0.0092713,                   0,            0.010584,            0.010584,            0.010584
                  62,            0.021013,            0.017076,                   0,             0.99927,                   1,               0.995,             0.65643,            0.021261,           0.0081862,                   0,             0.01056,             0.01056,             0.01056
                  63,             0.02193,            0.017124,                   0,             0.99913,                   1,               0.995,              0.8067,            0.019361,           0.0083661,                   0,            0.010536,            0.010536,            0.010536
                  64,            0.023468,            0.017362,                   0,             0.99935,             0.98889,             0.99489,              0.7318,            0.016854,            0.010657,                   0,            0.010512,            0.010512,            0.010512
                  65,            0.021236,            0.016793,                   0,             0.99916,                   1,               0.995,             0.59575,            0.026743,           0.0096843,                   0,            0.010489,            0.010489,            0.010489
                  66,            0.020064,            0.016733,                   0,             0.99916,                   1,               0.995,             0.84415,            0.011814,           0.0085044,                   0,            0.010465,            0.010465,            0.010465
                  67,            0.020326,            0.016096,                   0,             0.99917,                   1,               0.995,             0.75503,             0.02494,           0.0080301,                   0,            0.010441,            0.010441,            0.010441
                  68,            0.020861,            0.015732,                   0,             0.99911,                   1,               0.995,              0.7694,            0.013932,           0.0095559,                   0,            0.010417,            0.010417,            0.010417
                  69,            0.019828,            0.017637,                   0,             0.99911,                   1,               0.995,             0.86098,            0.014967,           0.0079076,                   0,            0.010393,            0.010393,            0.010393
                  70,            0.020129,            0.017192,                   0,             0.99909,                   1,               0.995,             0.83625,            0.013991,           0.0093642,                   0,             0.01037,             0.01037,             0.01037
                  71,            0.021018,            0.015874,                   0,             0.99918,                   1,               0.995,             0.70615,            0.021598,            0.008123,                   0,            0.010346,            0.010346,            0.010346
